month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2014-02,2014-02-28,grid_vtqvtw11.xlsx,12.499467288936707,32.0350342781713,21.708955333277427,33.489980102513265,-1.2026028441393226,9.45327903670674,-5.599468225411134,10.083582415152259,,22.94495352691995,-6.692803521846331,11.196338549639188,4.776756482500039
2014-03,2014-03-31,grid_vtqvtw11.xlsx,17.4822050643899,35.66336176509582,29.429156507654692,31.293762319958063,-0.5937784011851444,9.590989443434163,5.02632532554829,9.616259556312775,,28.404571747045466,-8.64855904638046,5.552810243108789,14.689066696443756
2014-04,2014-04-30,grid_vtqvtw11.xlsx,3.5435581822696225,11.283044908443934,10.774634192524724,-0.3361049736792892,2.1874711110228815,5.594543232833607,15.101849146431961,-5.834300319750055,,0.7798004764686824,-5.232561835302192,0.8225635065736727,8.718609566843998
2014-05,2014-05-30,grid_vtqvtw11.xlsx,6.45907887580177,0.8874390688791759,32.17303178539602,9.049840701114645,1.224134560585133,7.589307810321044,13.213074802479937,13.842304014225121,,-1.220089957679556,-1.2602096678343995,1.0772087547932623,3.8105450829547536
2014-06,2014-06-30,grid_vtqvtw11.xlsx,1.7649659322601448,-5.359073738127161,31.34560872405952,8.272627577962455,-2.9347657287901,6.145098002860372,11.752150825091164,14.246982589506258,,-10.103551808169467,1.3205680342229242,1.5790854590000722,-2.9726185934107843
2014-07,2014-07-31,grid_vtqvtw11.xlsx,3.6888367176410988,-4.027825544091837,39.10433813284555,11.567268665647365,-7.0437984711921375,9.406117113859436,7.299097793395726,16.939293732902183,,-9.856264098957979,-5.872211370038991,3.6521955470604945,-2.867680871596794
2014-08,2014-08-29,grid_vtqvtw11.xlsx,4.978822806598085,3.9820800343868803,19.754979155274203,-3.780076851003004,-0.9134259916568701,9.188062759647474,4.764554811743501,0.6353695033918886,,-16.403130339850605,-2.97351846846951,-2.2279263109919776,0.9046181934057521
2014-09,2014-09-30,grid_vtqvtw11.xlsx,1.5870954850292947,2.374581620031133,29.38306907626651,11.110824482816438,-0.1929634246143155,10.395193111163772,2.6748669553659385,-4.642040466468695,,-15.50169144635754,-2.9210314984811836,-3.4148460688914963,0.7573877758865707
2014-10,2014-10-31,grid_vtqvtw11.xlsx,-7.3715878514445485,2.9246183055249175,18.640367304142373,12.240774301595176,-0.5815673800622271,9.6379521244216,3.1524786325913974,-0.3647626854780284,,-37.030852730862065,2.4758640958778897,-8.893649695584498,1.859920906868317
2014-11,2014-11-28,grid_vtqvtw11.xlsx,-14.741944636933086,4.826828043889891,15.658722501025817,15.073029970221002,-6.350756116254898,7.013015386545675,2.0602575090605506,-2.7961698766397562,,-38.87547411558373,-2.8922333160939373,-9.804533083761283,1.9636193700796722
2014-12,2014-12-31,grid_vtqvtw11.xlsx,-17.923715584805826,15.29810573637931,7.370728649919239,3.454471022746318,-22.394980415928746,6.479173754418835,2.956581522580298,2.00661705814434,,-55.613094303881695,-10.708269492423895,-20.147652567873223,-0.12507751987177138
2015-01,2015-01-30,grid_vtqvtw11.xlsx,-14.073143649518135,14.890523176953959,4.761771190575264,4.3766713061969105,-34.74763496363257,4.615437324201678,7.0005615178266005,1.5358239152483415,,-48.22620953160852,-11.69752771303321,-20.1873017160747,0.5254231729867431
2015-02,2015-02-27,grid_vtqvtw11.xlsx,-9.787904480409432,6.125407137258257,0.9734090273300907,4.420659130253561,-33.955575167306016,3.8938966382802183,8.355797932693406,4.921978505143679,,-56.80019556736743,-9.671624526339603,-24.84710827204746,0.9821660044858059
2015-03,2015-03-31,grid_vtqvtw11.xlsx,-5.8635242810512604,6.784928192291667,-2.6835739311122313,4.7724494102246995,-29.679173258753046,3.2986423481739626,8.416083598403267,0.02897459645541457,,-84.22440758709656,-2.364949181207484,-13.216709634399756,3.368795240524997
2015-04,2015-04-30,grid_vtqvtw11.xlsx,-5.649201450293289,4.542702653186362,-3.117082239759046,3.6874103673354113,-22.697332382696224,2.0647602013325925,3.1164622598212754,-1.5827500674314539,,,2.5375082275213376,-7.979576554834587,2.57723815331131
2015-05,2015-05-29,grid_vtqvtw11.xlsx,-4.422293588399551,14.084534366151747,2.60652568399231,2.3645402078976994,-6.717342236353244,0.8077289851381244,3.4340070013992245,-5.55678412514289,,-253.16040905649868,-1.1239981346762613,2.5063221987441433,-0.3689372176077468
2015-06,2015-06-30,grid_vtqvtw11.xlsx,2.8588191626294184,14.164896649098669,4.722845008792715,3.5462146463997377,7.192168005132175,0.5956230737863732,-0.5891643207543074,0.643596235275259,,-160.8061317010207,-1.6265374974466167,1.034223583754236,1.7946894637222501
2015-07,2015-07-31,grid_vtqvtw11.xlsx,5.037142159397663,16.371969443604236,6.65255972915626,4.186241680906372,19.097505778753973,0.6328970954877252,0.5714766284208767,6.477660170691426,,,-10.984221062880705,1.7638753514043866,-0.004991004942253375
2015-08,2015-08-31,grid_vtqvtw11.xlsx,1.001777907965279,12.334493631207346,3.9991419742389027,6.219173053297171,-0.6472002380610884,-0.2342078356714484,-2.540194399169939,9.066738303618191,,127.51593362935331,-4.443816445062104,-2.3632749265832387,-5.754210107934598
2015-09,2015-09-30,grid_vtqvtw11.xlsx,-10.665254988177693,13.60276526934537,6.560906155835074,-4.813515053890557,-21.493745904489415,0.8778559940157344,0.9288806614159133,12.620443489846778,,42.40090400188942,-4.815851845018761,-5.1276620595528986,-8.324796743631522
2015-10,2015-10-30,grid_vtqvtw11.xlsx,-10.806484922015702,5.875207410796469,7.270705573756313,3.8040432355448135,-23.99781099245824,-4.602905581080021,1.5068097182883398,11.593615232557559,,70.4649304921184,-3.91376846493256,-7.502757104660304,-6.577172107466767
2015-11,2015-11-30,grid_vtqvtw11.xlsx,-8.424899727315696,6.714705877371305,5.59404627451408,3.3206374764246855,-22.325462504249156,-5.582519061319461,6.044172489644164,13.491601758297541,,48.22469044731408,-3.8839450884393085,-8.655129612984565,-0.1312171461586848
2015-12,2015-12-31,grid_vtqvtw11.xlsx,-3.2206821223864193,-2.0870898001197764,4.405146894371815,0.6736474886585089,-11.120286452703391,-7.875085251470628,11.933632210748806,9.662935057638716,,114.19041072191641,8.692593700106546,-2.0311084101837635,1.3933499291139728
2016-01,2016-01-29,grid_vtqvtw11.xlsx,-6.68309862484023,-3.2545167816653975,0.49498069262917926,-3.78380634073016,-39.4558542658663,-3.7370249745670674,13.114665091420017,5.479034799498578,,-24.099632735001418,12.654770107931451,4.570398585567476,-6.287550012053117
2016-02,2016-02-29,grid_vtqvtw11.xlsx,-11.55685870428641,-0.3488277030995989,4.087524062979015,-10.594540002242256,-42.37571928762362,-3.9620122937599462,16.12329181875163,0.23984446968317907,,-105.71326732326649,6.094242588459479,7.414354685344201,-8.708737134021296
2016-03,2016-03-31,grid_vtqvtw11.xlsx,-7.8882134978790415,4.023679790041667,3.189208130813497,-1.4783713097338536,-78.09866763031528,-3.0498721711661934,12.604615805850184,-7.9561924468382434,,-52.62544166475481,-0.09279288295303253,8.434129386687324,-21.48427220624785
2016-04,2016-04-29,grid_vtqvtw11.xlsx,-4.23605161435397,7.526214155661625,7.35443975539567,-4.29705501937399,-42.41163720842474,-3.205342964157497,18.73492943611579,-13.095936020718597,,8.55858682067827,6.360357257550177,7.877474077864472,-17.466453313062193
