data_referencia,instituicoes_financeiras_r_bilhoes,fundos_r_bilhoes,nao_residentes_r_bilhoes,previdencia_r_bilhoes,governo_r_bilhoes,seguradoras_r_bilhoes,outros_r_bilhoes,instituicoes_financeiras_participacao_pct,instituicoes_financeiras_participacao_publicada_pct,instituicoes_financeiras_participacao_sobre_total_publicado_pct,instituicoes_financeiras_diferenca_publicada_menos_calculada_pp,fundos_participacao_pct,fundos_participacao_publicada_pct,fundos_participacao_sobre_total_publicado_pct,fundos_diferenca_publicada_menos_calculada_pp,nao_residentes_participacao_pct,nao_residentes_participacao_publicada_pct,nao_residentes_participacao_sobre_total_publicado_pct,nao_residentes_diferenca_publicada_menos_calculada_pp,previdencia_participacao_pct,previdencia_participacao_publicada_pct,previdencia_participacao_sobre_total_publicado_pct,previdencia_diferenca_publicada_menos_calculada_pp,governo_participacao_pct,governo_participacao_publicada_pct,governo_participacao_sobre_total_publicado_pct,governo_diferenca_publicada_menos_calculada_pp,seguradoras_participacao_pct,seguradoras_participacao_publicada_pct,seguradoras_participacao_sobre_total_publicado_pct,seguradoras_diferenca_publicada_menos_calculada_pp,outros_participacao_pct,outros_participacao_publicada_pct,outros_participacao_sobre_total_publicado_pct,outros_diferenca_publicada_menos_calculada_pp,total_ntnb_r_bilhoes,total_ntnb_publicado_r_bilhoes,diferenca_total_calculado_menos_publicado_r_bilhoes,soma_participacoes_calculadas_pct,soma_participacoes_publicadas_pct,maior_diferenca_participacao_publicada_vs_calculada_pp,status_reconciliacao_fonte,fonte_publicacao,fonte_anexo,planilha_fonte,metodologia
2018-08-31,96.895864681,187.205626452,27.548511504,430.007644857,89.852202095,47.429311942,58.730080131,10.333693415,10.333335128,10.333693415,-0.000358287193,19.964995985,19.964303764,19.964995985,-0.000692221269,2.937977517,2.937875652,2.937977517,-0.00010186481,45.859203411,45.857613392,45.859203411,-0.001590018651,9.582505014,9.582172772,9.582505014,-0.00033224218,5.058213476,5.058038099,5.058213476,-0.000175377093,6.263411182,6.266661193,6.263411182,0.003250011195,937.669241661,937.669241661,0.0,100.0,100.0,0.003250011195,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-09-30,99.078010945,196.90469926,22.074119936,428.52429166,90.181261504,49.254158606,60.143366476,10.471592599,10.471586739,10.471586739,-5.859892e-06,20.810932435,20.810920789,20.810920789,-1.1645775e-05,2.333022118,2.333020813,2.333020813,-1.305557e-06,45.290895108,45.290869763,45.290869763,-2.5344736e-05,9.531291773,9.531286439,9.531286439,-5.3337e-06,5.205690726,5.205687813,5.205687813,-2.913099e-06,6.356575241,6.356571684,6.356571684,-3.557133e-06,946.159908386,946.160437857,-0.00052947035,100.0,99.99994404,2.5344736e-05,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-10-31,105.988929032,196.627658357,19.02360298,436.577791353,91.333286804,49.339986886,61.231188448,11.039105451,11.038725335,11.039105451,-0.000380115622,20.479435682,20.478730502,20.479435682,-0.000705179734,1.981372595,1.981304369,1.981372595,-6.8225698e-05,45.471053629,45.469487899,45.471053629,-0.001565729934,9.512670742,9.512343187,9.512670742,-0.000327555052,5.138926519,5.138749568,5.138926519,-0.000176951499,6.377435382,6.38065914,6.377435382,0.003223757539,960.122443858,960.122443858,-0.0,100.0,100.0,0.003223757539,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-11-30,105.503042044,198.520399071,17.233229544,434.649019266,90.724868205,49.987155435,60.354245965,11.024674338,11.024307523,11.024674338,-0.000366815411,20.744641167,20.743950946,20.744641167,-0.000690220305,1.800808203,1.800748286,1.800808203,-5.991689e-05,45.419201152,45.417689954,45.419201152,-0.00151119774,9.480410298,9.480094864,9.480410298,-0.000315434315,5.223471277,5.22329748,5.223471277,-0.000173796496,6.306793565,6.309910946,6.306793565,0.003117381157,956.97195953,956.97195953,-0.0,100.0,100.0,0.003117381157,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-12-31,102.530160443,199.98506465,15.729024011,442.37383802,91.038634671,50.111264887,60.624761799,10.653671342,10.653317438,10.653671342,-0.000353904036,20.779984571,20.779294282,20.779984571,-0.000690289775,1.63436643,1.634312139,1.63436643,-5.4291977e-05,45.966040239,45.964513294,45.966040239,-0.001526944714,9.459613533,9.459299294,9.459613533,-0.00031423866,5.206945394,5.206772424,5.206945394,-0.000172969386,6.299378491,6.299378491,6.299378491,0.0,962.39274848,962.39274848,-0.0,100.0,99.996887361,0.001526944714,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-01-31,97.931910551,205.548560909,17.602495436,454.056135549,91.789506683,51.854144362,60.730632847,9.998016558,9.998016558,9.998016558,0.0,20.98476282,20.98476282,20.98476282,0.0,1.797065327,1.797065327,1.797065327,0.0,46.355276189,46.355276189,46.355276189,0.0,9.370929276,9.370929276,9.370929276,0.0,5.293867862,5.293867862,5.293867862,0.0,6.200081969,6.200081969,6.200081969,0.0,979.513386337,979.513386337,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-02-28,101.118183359,205.996704179,17.06381849,453.250380788,91.177930664,49.83554132,60.18082489,10.332696423,10.332696423,10.332696423,0.0,21.049640507,21.049640507,21.049640507,0.0,1.743655299,1.743655299,1.743655299,0.0,46.315098162,46.315098162,46.315098162,0.0,9.316958105,9.316958105,9.316958105,0.0,5.092412684,5.092412684,5.092412684,0.0,6.149538821,6.149538821,6.149538821,0.0,978.623383689,978.623383689,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-03-31,107.112005905,208.126742222,17.352296054,457.124317111,94.558631381,49.925807527,61.433080902,10.758182854,10.758182854,10.758182854,0.0,20.90396432,20.90396432,20.90396432,0.0,1.742840798,1.742840798,1.742840798,0.0,45.912938975,45.912938975,45.912938975,0.0,9.497339147,9.497339147,9.497339147,0.0,5.014479581,5.014479581,5.014479581,0.0,6.170254324,6.170254324,6.170254324,0.0,995.632881102,995.632881102,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-04-30,112.678681743,202.508215893,19.260645171,469.588533826,95.589591195,50.051561292,62.241910853,11.135146801,11.135146801,11.135146801,0.0,20.012292277,20.012292277,20.012292277,0.0,1.90337789,1.90337789,1.90337789,0.0,46.405736909,46.405736909,46.405736909,0.0,9.446366554,9.446366554,9.446366554,0.0,4.946201659,4.946201659,4.946201659,0.0,6.15087791,6.15087791,6.15087791,0.0,1011.919139973,1011.919139973,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-05-31,81.023914898,188.701285789,19.388498153,460.880509161,82.235984587,48.691947576,54.300589977,8.663595557,8.663595557,8.663595557,0.0,20.177149219,20.177149219,20.177149219,0.0,2.073142314,2.073142314,2.073142314,0.0,49.280293807,49.280293807,49.280293807,0.0,8.793197806,8.793197806,8.793197806,0.0,5.206454677,5.206454677,5.206454677,0.0,5.80616662,5.80616662,5.80616662,0.0,935.222730141,935.222730141,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-06-30,85.89889254,202.957761936,19.011082358,455.571569056,82.625934219,48.433974078,54.040770657,9.055906331,9.055906331,9.055906331,0.0,21.396858876,21.396858876,21.396858876,0.0,2.004246807,2.004246807,2.004246807,0.0,48.028715324,48.028715324,48.028715324,0.0,8.710854106,8.710854106,8.710854106,0.0,5.106160505,5.106160505,5.106160505,0.0,5.697258051,5.697258051,5.697258051,0.0,948.539984844,948.539984844,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-07-31,81.905585856,193.982034375,19.364820722,484.900628715,82.949316002,48.76085093,54.159501958,8.478639538,8.478639538,8.478639538,0.0,20.080483267,20.080483267,20.080483267,0.0,2.00459264,2.00459264,2.00459264,0.0,50.195570907,50.195570907,50.195570907,0.0,8.586683594,8.586683594,8.586683594,0.0,5.047588321,5.047588321,5.047588321,0.0,5.606441732,5.606441732,5.606441732,0.0,966.022738559,966.022738559,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-08-31,73.688823227,210.263345865,19.692115786,472.392350364,82.144938972,49.542063987,53.99953011,7.662165752,7.661912328,7.662165752,-0.000253423737,21.86318816,21.862465042,21.86318816,-0.000723118114,2.04758671,2.047518987,2.04758671,-6.772329e-05,49.119368851,49.117744243,49.119368851,-0.001624607769,8.541432886,8.541150381,8.541432886,-0.000282505223,5.151385099,5.151214719,5.151385099,-0.000170380452,5.614872542,5.61818012,5.614872542,0.003307578136,961.723168312,961.723168312,0.0,100.0,100.00018582,0.003307578136,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-09-30,68.588025704,205.720669568,20.083293631,489.548749509,82.661597067,50.517884344,54.000202592,7.062772456,7.063135213,7.063361699,0.000362757494,21.183847525,21.184935568,21.185614882,0.001088042902,2.068053886,2.068160105,2.068226422,0.000106219201,50.410715109,50.4133043,50.414920848,0.00258919069,8.511982156,8.512419347,8.512692306,0.000437191674,5.202020592,5.202287777,5.202454593,0.000267185721,5.560608277,5.564278787,5.561072196,0.003670509685,971.120422415,971.039409112,0.081013302633,100.0,100.008521097,0.003670509685,DIVERGENCIA_RELEVANTE_NA_FONTE,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-10-31,68.305468585,216.406724399,18.400130805,488.208947712,82.892851293,53.812557294,53.990302644,6.955630074,6.955407541,6.955630074,-0.000222533015,22.036963536,22.036258502,22.036963536,-0.000705033459,1.873708004,1.873648058,1.873708004,-5.9945955e-05,49.714919018,49.713328478,49.714919018,-0.001590540423,8.441081239,8.440811182,8.441081239,-0.000270057383,5.47979905,5.479623734,5.47979905,-0.000175316426,5.497899078,5.497899078,5.497899078,0.0,982.016982732,982.016982732,0.0,100.0,99.996976573,0.001590540423,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-11-30,63.260670406,217.882139876,17.042257482,495.204691894,82.827961316,54.923977667,53.599654561,6.42408996,6.423885704,6.42408996,-0.000204256521,22.125824123,22.125120624,22.125824123,-0.000703499467,1.730632864,1.730577838,1.730632864,-5.5026167e-05,50.287792859,50.286193938,50.287792859,-0.001598920577,8.411138727,8.410871291,8.411138727,-0.000267435535,5.577502914,5.577325575,5.577502914,-0.000177338946,5.443018554,5.443018554,5.443018554,-0.0,984.741353202,984.741353202,-0.0,100.0,99.996993523,0.001598920577,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2019-12-31,62.444096331,226.94347078,17.353170708,501.979424254,83.830751872,55.820322777,53.825147949,6.230724565,6.230521405,6.230724565,-0.000203160127,22.644610802,22.643872448,22.644610802,-0.000738354258,1.731514,1.731457542,1.731514,-5.6458057e-05,50.087930064,50.086296888,50.087930064,-0.001633176068,8.364703082,8.364430341,8.364703082,-0.000272741015,5.569798857,5.569617247,5.569798857,-0.000181609865,5.370718631,5.370718631,5.370718631,0.0,1002.196384671,1002.196384671,0.0,100.0,99.996914501,0.001633176068,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-01-31,70.425908613,230.573777581,18.017916987,506.86252633,84.905001273,57.96724162,54.05831013,6.885527284,6.885312056,6.885527284,-0.000215228452,22.543153051,22.542448395,22.543153051,-0.000704655975,1.761608213,1.761553149,1.761608213,-5.5064513e-05,49.555849874,49.554300852,49.555849874,-0.001549021365,8.301145336,8.300885858,8.301145336,-0.000259477973,5.667445854,5.6672687,5.667445854,-0.00017715355,5.285270388,5.285270388,5.285270388,-0.0,1022.810682534,1022.810682534,-0.0,100.0,99.997039398,0.001549021365,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-02-29,75.327149587,232.483757328,18.643961969,502.338131036,84.008356717,58.101678608,53.380255746,7.354132421,7.353907495,7.354132421,-0.000224926233,22.697212712,22.696518517,22.697212712,-0.000694194537,1.820195851,1.820140181,1.820195851,-5.5670713e-05,49.042890327,49.041390349,49.042890327,-0.00149997742,8.201672082,8.201421234,8.201672082,-0.000250848244,5.672422768,5.672249277,5.672422768,-0.000173491122,5.211473839,5.211473839,5.211473839,-8e-12,1024.283290991,1024.283290991,3e-12,100.0,99.997100892,0.00149997742,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-03-31,78.012940107,212.266561832,17.468008321,505.350976817,84.553576203,56.61967761,54.849769485,7.730777642,7.730536709,7.730777642,-0.000240932845,21.034787154,21.034131596,21.034787154,-0.000655557738,1.731011394,1.730957446,1.731011394,-5.3947678e-05,50.078307877,50.076747166,50.078307877,-0.001560710931,8.378929131,8.378667999,8.378929131,-0.000261132751,5.610788892,5.610614029,5.610788892,-0.000174862529,5.43539791,5.43539791,5.43539791,0.0,1009.121510374,1009.121510374,0.0,100.0,99.997052856,0.001560710931,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-04-30,83.216920374,212.799420467,17.855427847,504.700594435,85.213841214,55.137736749,56.346356122,8.196528609,8.196274109,8.196528609,-0.00025450059,20.959878473,20.959227673,20.959878473,-0.000650800076,1.75868711,1.758632503,1.75868711,-5.4606887e-05,49.710958335,49.70941482,49.710958335,-0.001543515413,8.3932172,8.392956592,8.3932172,-0.000260607732,5.430843087,5.43067446,5.430843087,-0.000168626602,5.549887185,5.549887185,5.549887185,0.0,1015.270297208,1015.270297208,0.0,100.0,99.997067343,0.001543515413,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-05-31,88.606660909,218.030963134,18.726468213,491.746865719,84.61014974,55.243029646,57.098551474,8.737789279,8.737530471,8.737789279,-0.00025880863,21.500738123,21.500101283,21.500738123,-0.000636840326,1.846677569,1.846622872,1.846677569,-5.4697599e-05,48.492748144,48.491311815,48.492748144,-0.00143632918,8.343680393,8.343433258,8.343680393,-0.000247135336,5.447693743,5.447532385,5.447693743,-0.000161357766,5.630672749,5.630672749,5.630672749,0.0,1014.062688835,1014.062688835,0.0,100.0,99.997204831,0.00143632918,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-06-30,84.539328469,233.430728,19.452745891,496.544142054,83.898319244,56.216426445,57.306573048,8.196654111,8.196422719,8.196654111,-0.000231392209,22.632672519,22.632033597,22.632672519,-0.000638922178,1.886074002,1.886020758,1.886074002,-5.3244022e-05,48.143280256,48.141921167,48.143280256,-0.001359088699,8.134503973,8.134274335,8.134503973,-0.000229637706,5.450559062,5.450405193,5.450559062,-0.000153869724,5.556256077,5.556256077,5.556256077,-1e-12,1031.388263151,1031.388263151,2e-12,100.0,99.997333845,0.001359088699,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-07-31,77.845126957,245.078510423,16.349279573,516.802199233,84.67193106,57.283659335,57.337898476,7.376107891,7.375895272,7.376107891,-0.000212619547,23.222077031,23.221407644,23.222077031,-0.000669386562,1.54915349,1.549108835,1.54915349,-4.4655029e-05,48.968881276,48.967469726,48.968881276,-0.001411549493,8.02297232,8.022741055,8.02297232,-0.000231265698,5.427834319,5.427677859,5.427834319,-0.000156459706,5.432973674,5.432973674,5.432973674,1e-12,1055.368605059,1055.368605059,5e-12,100.0,99.997274064,0.001411549493,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-08-31,63.137095823,226.329161909,15.96217317,502.142824283,75.516024908,56.077371795,54.371733941,6.354784457,6.354594967,6.354784457,-0.000189489869,22.780158345,22.779479076,22.780158345,-0.00067926918,1.606601771,1.606553865,1.606601771,-4.7906386e-05,50.540959692,50.539452638,50.540959692,-0.00150705345,7.600730681,7.600504039,7.600730681,-0.000226642063,5.644219235,5.644050933,5.644219235,-0.00016830191,5.472545819,5.472545819,5.472545819,-0.0,993.53638583,993.53638583,-0.0,100.0,99.997181337,0.00150705345,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-09-30,68.919523362,228.011679528,15.793780054,513.360899159,76.304247924,56.120411851,55.358086037,6.797677871,6.797494696,6.797677871,-0.000183175471,22.489272599,22.488666586,22.489272599,-0.000606013287,1.55777382,1.557731843,1.55777382,-4.1976975e-05,50.633867646,50.632503226,50.633867646,-0.001364419254,7.526048822,7.525846019,7.526048822,-0.000202802717,5.535274522,5.535125365,5.535274522,-0.000149157777,5.46008472,5.46008472,5.46008472,0.0,1013.868627914,1013.868627914,0.0,100.0,99.997452455,0.001364419254,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-10-31,75.096776785,240.188695186,16.624262892,524.647852885,77.52501286,59.398073971,57.039782167,7.148530645,7.14833925,7.148530645,-0.000191395399,22.863780866,22.863168709,22.863780866,-0.000612156915,1.58247874,1.582436371,1.58247874,-4.2369427e-05,49.941707419,49.940370275,49.941707419,-0.001337143745,7.379676651,7.379479067,7.379676651,-0.000197584123,5.654156812,5.654005428,5.654156812,-0.000151384901,5.429668866,5.429668866,5.429668866,0.0,1050.520456746,1050.520456746,0.0,100.0,99.997467965,0.001337143745,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-11-30,80.833371268,255.218362573,18.079690903,529.078111918,79.975588103,59.958685538,57.880049746,7.477482621,7.477300631,7.477482621,-0.000181990849,23.608948147,23.60837354,23.608948147,-0.000574606822,1.672459931,1.672419226,1.672459931,-4.0705197e-05,48.942315843,48.941124659,48.942315843,-0.001191183461,7.398133479,7.397953419,7.398133479,-0.000180059609,5.546471984,5.546336991,5.546471984,-0.000134992911,5.354187996,5.354187996,5.354187996,0.0,1081.023860048,1081.023860048,0.0,100.0,99.997696461,0.001191183461,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2020-12-31,84.473412335,291.010644818,20.117118726,544.383750095,82.485064121,61.672192249,61.597654155,7.372826679,7.372658938,7.372826679,-0.000167740562,25.399365157,25.398787291,25.399365157,-0.000577865719,1.755819086,1.755779139,1.755819086,-3.9946969e-05,47.513731543,47.512650549,47.513731543,-0.001080993816,7.199283947,7.199120155,7.199283947,-0.000163792259,5.382739631,5.382617167,5.382739631,-0.000122463719,5.376233958,5.376233958,5.376233958,-0.0,1145.739836498,1145.739836498,-0.0,100.0,99.997847197,0.001080993816,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
