data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2021-06-29,False,0.00016136999999987495,0.0,0.0,0.0,0.00016136999999987495,171.50902767174514,178.02842667802804,96.33800111143289
2021-06-30,True,0.00016136999999987495,-0.0012008228343069315,-0.010438493221315211,-0.008036847552701348,-0.0010394528343070566,171.3307521268225,178.05715512524105,96.22233490494253
2021-07-01,True,0.00016136999999987495,-0.008609045766754461,0.012660195855713612,0.029878287389222533,-0.008447675766754587,169.8834054839809,178.08588820836357,95.3940860744757
2021-07-02,True,0.00016136999999987495,-0.0028510295681626733,-2.754868693886283e-05,0.0056745104493864836,-0.0026896595681627986,169.42647695694885,178.11462592814374,95.12215859538682
2021-07-05,True,0.00016136999999987495,-0.00411672746486049,-0.016159140646846284,-0.007925685717125304,-0.003955357464860615,168.75633467657212,178.14336828532973,94.73062977358633
2021-07-06,True,0.00016136999999987495,-0.007229993875739587,0.010925263699710162,0.025385251451189337,-0.007068623875739712,167.563459620095,178.17211528066989,94.04583840526148
2021-07-07,True,0.00016136999999987495,0.0007198319957364323,-0.009955821743773225,-0.01139548573524609,0.0008812019957363073,167.71111687512467,178.2008669149127,94.11352468627626
2021-07-08,True,0.00032276604027664985,0.00585245194139793,0.01897147956484988,0.007266575682054022,0.0061752179816745795,168.74676957977866,178.2583841031007,94.6641418460179
2021-07-12,True,0.00016136999999987495,-1.1695291290475182e-05,0.005821800468338315,0.005845191050919266,0.00014967470870939976,168.77202670336112,178.2871496585434,94.6630348999321
2021-07-13,True,0.00016136999999987495,-0.004174716978600546,0.004038854581936061,0.012388288539137154,-0.004013346978600671,168.09468599991888,178.31591985588378,94.2679072826331
2021-07-14,True,0.00016136999999987495,-6.0546570532439136e-05,-0.0010241532583641052,-0.0009030601172992269,0.00010082342946743581,168.11163388263665,178.34469469587088,94.26220060502246
2021-07-15,True,0.00016136999999987495,-0.0023362790663585364,-0.0022158487176602696,0.0024567094150568032,-0.0021749090663586617,167.74600636594494,178.37347417925395,94.0420133306205
2021-07-16,True,0.00016136999999987495,0.0024169412424998194,-0.007983042690176901,-0.01281692517517654,0.002578311242499694,168.17850778004268,178.40225830678222,94.26927067864877
2021-07-19,True,0.00016136999999987495,-1.1892927302702833e-05,0.006256210313558295,0.0062799961681637,0.0001494770726971721,168.2036466110762,178.43104707920514,94.2681497219545
2021-07-20,True,0.00016136999999987495,-0.0025310974293418676,-0.0033158272463642254,0.0017463676123195095,-0.002369727429341993,167.8050498159866,178.4598404972723,94.02958634749618
2021-07-21,True,0.00016136999999987495,-0.0006201029296516044,0.004552762149822809,0.0057929680091260176,-0.0004587329296517294,167.72807211387416,178.4886385617333,93.97128773317556
2021-07-22,True,0.00016136999999987495,0.0007254465597732705,-0.014359778071052619,-0.01581067119059916,0.0008868165597731455,167.87681614576357,178.51744127333797,94.03944788157594
2021-07-23,True,0.00016136999999987495,-0.002220197158298813,-0.004884809218956601,-0.00044441490235897445,-0.0020588271582989382,167.53118679743392,178.5462486328362,93.83069545300067
