signal_index,signal_date,entry_date,exit_date,n_long,n_short,long_return,short_underlying_return,pure_spread_return,overlay_excess_return,long_quality_mean,short_quality_mean,raw_dispersion_z,sma21_z,sma21_high_cross,bucket
2291,2023-08-14,2023-08-15,2023-09-14,12,12,-0.01693460708684711,-0.022336302286557735,0.00426275545086389,0.0022419070529641335,63.792615035491906,39.18866109906184,-1.5617662481804866,-2.1511690256874942,False,< -1.5
2292,2023-08-15,2023-08-16,2023-09-15,12,12,-0.005947639334619063,-0.030646418737424033,0.024679570536196696,0.012383445920885396,62.17126515685402,41.25083422901286,-1.4450323136451233,-2.1251461104003293,False,< -1.5
2293,2023-08-16,2023-08-17,2023-09-18,12,12,0.015487058098375098,-0.025804970731326326,0.04190971028529842,0.02082560798144298,63.46422244936077,41.215379599003406,-0.6566244994774643,-2.0554627211233405,False,< -1.5
2294,2023-08-17,2023-08-18,2023-09-19,12,12,-0.0080448089694216,-0.034838908623563807,0.027823492308396033,0.013918415661758844,62.57132105925717,43.41927768061537,-0.7639919656935131,-1.9690435621462432,False,< -1.5
2295,2023-08-18,2023-08-21,2023-09-20,12,12,-0.001351841106640083,-0.01669825391332844,0.01582625237362943,0.008013194189318968,62.92791418379516,43.41927768061536,-0.7940819501845655,-1.8903421911429776,False,< -1.5
2296,2023-08-21,2023-08-22,2023-09-21,12,12,-0.04661376933709118,-0.06812258133570184,0.023107415055583124,0.011595514110493052,62.92791418379516,44.36702662338257,-0.8913696735483475,-1.8393910619674625,False,< -1.5
2297,2023-08-22,2023-08-23,2023-09-22,12,12,-0.07172850405001274,-0.08340910604610514,0.012743098617793484,0.006462455292536769,62.92791418379516,44.36702662338257,-1.417934892822894,-1.8227985203523691,False,< -1.5
2298,2023-08-23,2023-08-24,2023-09-25,12,12,-0.0630984665739392,-0.07056000738549509,0.007677077432872127,0.0039141953295178675,63.25851022518308,45.91399569905076,-1.1102498048894958,-1.804112192634595,False,< -1.5
2299,2023-08-24,2023-08-25,2023-09-26,12,12,-0.08431726245005507,-0.06634874518920605,-0.0194018789296848,-0.009662753431309323,64.19370028792893,45.91399569905076,-0.6989209370722383,-1.7405645566933636,False,< -1.5
2300,2023-08-25,2023-08-28,2023-09-27,12,12,-0.09601714072648039,-0.07192312179143329,-0.025804871755332012,-0.012871695123209381,61.79526014213774,46.44888638107938,-0.8345425631655315,-1.6975567727822822,False,< -1.5
2301,2023-08-28,2023-08-29,2023-09-28,12,12,-0.07310190450432144,-0.053659151075466066,-0.0200825903111987,-0.009975390783157357,61.130753961431076,48.99477925361594,-1.0180312949856969,-1.6578595433826633,False,< -1.5
2302,2023-08-29,2023-08-30,2023-09-29,12,12,-0.06904465417223564,-0.03544020229350898,-0.03437142052959273,-0.017200376820789683,61.79526014213774,45.98989321789397,-1.293690739163241,-1.666841762198911,False,< -1.5
2303,2023-08-30,2023-08-31,2023-10-02,12,12,-0.051458407436078865,-0.02746270625268759,-0.024330518400012463,-0.01208867699116152,59.245395506830896,46.5940565581653,-0.7411992181272258,-1.6251341159416026,False,< -1.5
2304,2023-08-31,2023-09-01,2023-10-03,12,12,-0.09421609876300682,-0.06428845785874573,-0.0315389916300562,-0.015744628892264956,57.51258569508147,46.5940565581653,-0.8995986195198261,-1.561889384271601,False,< -1.5
2305,2023-09-01,2023-09-04,2023-10-04,12,12,-0.07654455794106178,-0.05571355995778479,-0.021431505031459207,-0.010622849747127738,59.88020638116776,45.7391116095223,-1.0404324722325753,-1.534044261333969,False,< -1.5
2306,2023-09-04,2023-09-05,2023-10-05,12,12,-0.07946483816951444,-0.049335896508188884,-0.031032123341512643,-0.015464478513439564,61.034011619842886,48.1987438026537,-1.1356750074570487,-1.4734616725404548,False,-1.5 to -0.5
2307,2023-09-05,2023-09-06,2023-10-06,12,12,-0.06836245754739384,-0.050418784180213706,-0.018199532914066327,-0.0089612146462594,58.600669220367315,46.89817886669081,-0.9147403975000528,-1.419071169728579,False,-1.5 to -0.5
2308,2023-09-06,2023-09-08,2023-10-09,12,12,-0.06118490892937211,-0.015523622060042272,-0.04605377720897908,-0.023067961486440445,57.84375840919663,47.41103348108501,-0.1623921848550371,-1.2963074349015018,False,-1.5 to -0.5
2309,2023-09-08,2023-09-11,2023-10-10,12,12,-0.06311763500815738,0.019782208518486118,-0.08150443462168809,-0.041335820354635656,58.997563647871765,46.06133427509945,-0.455416497390187,-1.2104080014490382,False,-1.5 to -0.5
2310,2023-09-11,2023-09-12,2023-10-11,12,12,-0.08657273891353605,-0.010340523542369574,-0.07716490064009471,-0.039106394443836706,59.19935578375449,46.06133427509945,-0.9087121962716336,-1.145319252719342,False,-1.5 to -0.5
2311,2023-09-12,2023-09-13,2023-10-13,12,12,-0.13971789640708301,-0.04030029584903698,-0.10362242822029218,-0.05301956421497835,61.48690719468585,47.01429023341063,-1.3725521853060814,-1.1314428031871615,False,-1.5 to -0.5
2312,2023-09-13,2023-09-14,2023-10-16,12,12,-0.1282878634628579,-0.02998128092514066,-0.10086724909180232,-0.05157468808879725,60.20737003388541,48.305158292497076,-1.5062540262223487,-1.1282524352790273,False,-1.5 to -0.5
2313,2023-09-14,2023-09-15,2023-10-17,12,12,-0.12048428512792513,-0.04081311945451993,-0.0827680301763885,-0.04207719821195167,62.4628061952646,48.64225619893734,-1.26188452455552,-1.1178543806058838,False,-1.5 to -0.5
2314,2023-09-15,2023-09-18,2023-10-18,12,12,-0.1240853780147251,-0.056234167338702665,-0.0712472828243309,-0.036126521379655024,63.36334653372134,48.314855169373516,-1.2148692590463437,-1.149306842019791,False,-1.5 to -0.5
2315,2023-09-18,2023-09-19,2023-10-19,12,12,-0.10851736569056607,-0.04521699583572743,-0.06567074857556482,-0.033236128082587815,62.38744753314259,48.314855169373516,-1.3745291325236857,-1.1837025606236922,False,-1.5 to -0.5
2316,2023-09-19,2023-09-20,2023-10-20,12,12,-0.11082537578226634,-0.0427370948865291,-0.07052424161002481,-0.03571598360407331,63.11902890440573,47.73227162644465,-1.2060179437912133,-1.2068787715735585,False,-1.5 to -0.5
2317,2023-09-20,2023-09-21,2023-10-23,12,12,-0.06537355324819805,-0.016812357141951326,-0.04865954496160102,-0.024479363658487345,63.11902890440573,46.534382492359356,-0.8428040358125384,-1.204050206562909,False,-1.5 to -0.5
2318,2023-09-21,2023-09-22,2023-10-24,12,12,-0.05048355093547432,-0.002865638050898949,-0.04727859107309752,-0.023763640910717383,63.11902890440573,47.092999730342946,-0.2580752847279604,-1.138509328305724,False,-1.5 to -0.5
2319,2023-09-22,2023-09-25,2023-10-25,12,12,-0.06648389274015304,-0.009736562242276252,-0.056630113686715895,-0.028545970456759585,61.14751729492348,44.97542914688854,-0.3987881193464573,-1.0982984208892344,False,-1.5 to -0.5
2320,2023-09-25,2023-09-26,2023-10-26,12,12,-0.018438516641909052,0.02008744992250872,-0.03707490697914846,-0.018534540255979306,61.14751729492348,45.61470104299023,-0.6754634611208031,-1.096925543902702,False,-1.5 to -0.5
2321,2023-09-26,2023-09-27,2023-10-27,12,12,-0.03438002612311029,0.013475242976443643,-0.0468217432553038,-0.023510518536909126,63.56960352158273,46.17331828097383,-0.672664262622374,-1.0877446047776953,False,-1.5 to -0.5
2322,2023-09-27,2023-09-28,2023-10-30,12,12,-0.08082332820636103,-0.003630494236144754,-0.0769223902194309,-0.03896466583232506,63.11902890440573,44.839478836068885,-0.3395467794257739,-1.0494280838410188,False,-1.5 to -0.5
2323,2023-09-28,2023-09-29,2023-10-31,12,12,-0.07841258358546514,-0.019198035344943454,-0.05929182621647915,-0.02984097995760921,63.72830414659459,46.41034511773916,0.2827908466686366,-0.9604838262727824,False,-1.5 to -0.5
2324,2023-09-29,2023-10-02,2023-11-01,12,12,-0.0577381016944294,-0.006939502173898266,-0.05016837126830849,-0.02520262974956929,62.76894593432123,50.146684094488045,0.0384293983836784,-0.916517541167442,False,-1.5 to -0.5
2325,2023-10-02,2023-10-03,2023-11-03,11,11,0.03330189978861258,0.0012117027736750084,0.033733089344855194,0.017221139672608715,64.92597266057992,52.92826208778595,0.6945837290623521,-0.8266451101894974,False,-1.5 to -0.5
2326,2023-10-03,2023-10-04,2023-11-06,11,11,-0.008633039393583853,0.02838639218804123,-0.034395721011190865,-0.016894156718476525,64.92597266057993,52.299710139636346,0.5310706127665105,-0.7380704156066421,False,-1.5 to -0.5
2327,2023-10-04,2023-10-05,2023-11-07,12,12,0.019624225967406858,0.05523184523056497,-0.0316851157836339,-0.015395937292379069,62.42691049585653,50.61357289166585,0.3151441997736258,-0.6563043317803079,False,-1.5 to -0.5
2328,2023-10-05,2023-10-06,2023-11-08,12,12,0.026734275142175194,0.030513068144724917,-0.0015691387401143256,-0.00012282945785393386,62.31597306148107,51.39791409942634,0.4078619889481125,-0.5817777095332252,False,-1.5 to -0.5
2329,2023-10-06,2023-10-09,2023-11-09,12,12,0.004660238317258703,0.02584897925291626,-0.01859949758855021,-0.008648647700508407,62.41257752010521,52.41892450613212,0.3940340651128644,-0.5504891639478156,False,-1.5 to -0.5
2330,2023-10-09,2023-10-10,2023-11-10,12,12,-0.015468179290573881,-0.00413933670469986,-0.008970058026972061,-0.0037454056149127902,60.94702676760492,51.39791409942634,0.7327345680555968,-0.4835760870652743,False,-0.5 to +0.5
2331,2023-10-10,2023-10-11,2023-11-13,12,12,0.0014854965787009621,-0.0049633343415305614,0.008696308477341453,0.005007276347765778,59.08632764960341,51.397914099426345,0.8364766342684273,-0.3852292091164124,False,-0.5 to +0.5
2332,2023-10-11,2023-10-13,2023-11-14,12,12,0.07932925500530946,0.021535140043155643,0.0587215745388863,0.029590721686141564,58.2963789557798,51.39791409942634,0.943495840065714,-0.2546473120412831,False,-0.5 to +0.5
2333,2023-10-13,2023-10-16,2023-11-16,12,12,0.09061878168429452,0.0349724039184236,0.05649600558427495,0.028573572819648986,56.83082820327951,51.33194217146157,1.206873651061285,-0.101607526221771,False,-0.5 to +0.5
2334,2023-10-16,2023-10-17,2023-11-17,12,12,0.09651096117084362,0.03883735794841845,0.05822135702025721,0.029411196849096766,56.83082820327951,51.33194217146157,1.2575895630770162,0.0405797913148831,False,-0.5 to +0.5
2335,2023-10-17,2023-10-18,2023-11-20,12,12,0.13901434262840148,0.08312147609151864,0.053859164720438904,0.02717227374809384,58.2963789557798,50.29261980710027,1.5031070980248182,0.194040398233161,False,-0.5 to +0.5
2336,2023-10-18,2023-10-19,2023-11-21,12,12,0.11387375516454944,0.03364195378896822,0.08013048257271785,0.040102986325434395,56.093490697404356,51.397914099426345,1.5657105128735975,0.3601531104457844,False,-0.5 to +0.5
2337,2023-10-19,2023-10-20,2023-11-22,12,12,0.12955718003658,0.06940484789164221,0.058794434878185295,0.02976006245117166,56.09349069740435,49.8083823616621,1.546156600864145,0.5157328082155888,False,+0.5 to +1.5
2338,2023-10-20,2023-10-23,2023-11-23,12,12,0.10947536440457431,0.042380525004888814,0.06643937555544831,0.033334639651854146,57.159137427750956,51.39791409942634,1.600756551512181,0.6539231336369368,False,+0.5 to +1.5
2339,2023-10-23,2023-10-24,2023-11-24,12,12,0.07594712656663208,0.0382277309606216,0.0385582716864722,0.019750127001584777,57.78553749925064,51.408463597472206,1.2348021760215937,0.7383943034556945,False,+0.5 to +1.5
2340,2023-10-24,2023-10-25,2023-11-27,12,12,0.10634603049336046,0.05198565465691544,0.053795413936473184,0.027243666827219768,58.88312339373602,51.408463597472206,1.190403171209293,0.828319153701644,False,+0.5 to +1.5
2341,2023-10-25,2023-10-26,2023-11-28,12,12,0.10039455559850151,0.034716314001286455,0.06534603956785183,0.032750210523141,60.764065281973274,51.291548905241264,0.5660883687305518,0.8985818372306003,False,+0.5 to +1.5
2342,2023-10-26,2023-10-27,2023-11-29,12,12,0.12576897697683717,0.0539498091337888,0.06959590073596368,0.03482161263214925,60.052242366412464,47.51545094341021,0.4996291462740173,0.9649038106183904,False,+0.5 to +1.5
2343,2023-10-27,2023-10-30,2023-11-30,12,12,0.16542466046182705,0.1006250705914432,0.06041304657419763,0.030301861328124277,58.81217846985492,48.7857841752483,0.7738979870414492,1.0278628564892516,False,+0.5 to +1.5
2344,2023-10-30,2023-10-31,2023-12-01,12,12,0.21780592494493656,0.11084365623663062,0.09865821236688821,0.04910812608955104,57.8837064054858,46.763087360481684,1.0079871701782643,1.0688351007564132,False,+0.5 to +1.5
2345,2023-10-31,2023-11-01,2023-12-04,12,12,0.16905178842223686,0.06661810557215715,0.09869139632772567,0.04907513212351079,57.004261063124034,43.12112697454797,0.8719316906553443,1.115910655639305,False,+0.5 to +1.5
2346,2023-11-01,2023-11-03,2023-12-05,12,12,0.10163457678350574,0.036192496338176186,0.064587949164299,0.03245622150285507,56.85804735193894,42.12862859707649,1.1035114406207294,1.138966776824211,False,+0.5 to +1.5
2347,2023-11-03,2023-11-06,2023-12-06,12,12,0.1284514703398188,0.03888024324447248,0.0876780092032942,0.04342103579995615,58.706385816461896,43.12112697454797,0.9659620605209344,1.163478928399733,False,+0.5 to +1.5
2348,2023-11-06,2023-11-07,2023-12-07,12,12,0.11384357155871022,0.0294085499499299,0.08309308121775565,0.0411304505187108,60.34335557296405,45.10532714958631,0.9129587556007868,1.1971784908895766,False,+0.5 to +1.5
2349,2023-11-07,2023-11-08,2023-12-08,12,12,0.10943250185984857,0.043382571480127856,0.06445132074283605,0.03213687797187308,61.9287364422569,43.35426298640184,1.364961284174861,1.2511579461840836,False,+0.5 to +1.5
2350,2023-11-08,2023-11-09,2023-12-11,12,12,0.06883635934258593,0.049993481954713856,0.01874890286422992,0.009580154145664183,59.22894259141347,43.95397175616156,1.0095234531485973,1.285804344976409,False,+0.5 to +1.5
2351,2023-11-09,2023-11-10,2023-12-12,12,12,0.06014546272059339,0.04900150198515163,0.011499716183470248,0.005964529132055076,59.22894259141347,43.56466215001419,0.8840997910731284,1.2942216832175306,False,+0.5 to +1.5
2352,2023-11-10,2023-11-13,2023-12-13,12,12,0.16894048110128237,0.07997724128241487,0.08417342367570968,0.041703335625684665,56.8629444722684,42.87830307820076,1.2385525826777346,1.3168021561520191,False,+0.5 to +1.5
2353,2023-11-13,2023-11-14,2023-12-14,12,12,0.11507479280943642,0.0529860195584498,0.05992899712584462,0.029825428571428145,57.4632142104366,43.25894899355884,1.0299761489513497,1.3215518985800556,False,+0.5 to +1.5
2354,2023-11-14,2023-11-16,2023-12-15,12,12,0.04531034138728006,0.02796917574134027,0.017519835598090467,0.009007692990488494,58.78035151895827,39.60187048880538,1.6076434027920483,1.3440708367365235,False,+0.5 to +1.5
2355,2023-11-16,2023-11-17,2023-12-18,12,12,0.07083684385761853,0.03656820581137285,0.03378694359841551,0.01697583034580739,57.14789123822817,42.175363695897936,1.90441322799902,1.380492658833874,False,+0.5 to +1.5
2356,2023-11-17,2023-11-20,2023-12-19,12,12,0.07060960860984555,0.03421508809000445,0.03586249632745986,0.01808028157908875,58.627948729201705,40.190564556992214,1.890789464146288,1.4023088246619846,False,+0.5 to +1.5
2357,2023-11-20,2023-11-21,2023-12-20,12,12,0.07131725985288946,0.040750471178695145,0.030159461517264664,0.015287207809609899,58.481735018016614,39.4955417943895,1.889840263048257,1.4205495224634943,False,+0.5 to +1.5
2358,2023-11-21,2023-11-22,2023-12-21,12,12,0.082038020082008,0.03648434420581152,0.044785390968472345,0.022433481368739173,56.84476526151445,43.57332584080347,1.5403550666328991,1.4201385022911708,False,+0.5 to +1.5
2359,2023-11-22,2023-11-23,2023-12-22,12,12,0.08064744851920898,0.0499816612453046,0.02997636265390147,0.01516508991938118,56.84476526151445,40.190564556992214,1.4814406346372164,1.4133163323711582,False,+0.5 to +1.5
2360,2023-11-23,2023-11-24,2023-12-26,12,12,0.10854327242819709,0.0711537024478008,0.035361702383224176,0.01780973393898688,56.39063093941623,38.489962180798564,1.084816940739486,1.4047068039384865,False,+0.5 to +1.5
2361,2023-11-24,2023-11-27,2023-12-27,12,12,0.10287415424677515,0.07465660314273541,0.026530641454466687,0.013405401280304988,56.90489243117713,38.489962180798564,0.620641533985188,1.3723613796583856,False,+0.5 to +1.5
2362,2023-11-27,2023-11-28,2023-12-28,12,12,0.08247980411715355,0.0785925303320021,0.003965903206125092,0.0022097176760569543,54.9105734484427,42.2533693799679,0.4560370823752068,1.3659499026194253,False,+0.5 to +1.5
2363,2023-11-28,2023-11-29,2024-01-02,12,12,0.04047069946985531,0.061278081748078216,-0.01891757095202647,-0.009201352123201058,54.910573448442705,39.752453317476835,0.4010573027176334,1.3601867080850714,False,+0.5 to +1.5
2364,2023-11-29,2023-11-30,2024-01-03,12,12,0.050405277962361855,0.03808299865654111,0.013018052671600463,0.006787531353864454,55.04179894105359,41.76648744526386,0.3662307612219529,1.3370062410120278,False,+0.5 to +1.5
2365,2023-11-30,2023-12-01,2024-01-04,12,12,0.0017450404243255589,0.005084349673118445,-0.002154642686555433,-0.0007936062133062923,54.52977003354656,41.76648744526387,0.4276628212942401,1.304130899475896,False,+0.5 to +1.5
2366,2023-12-01,2023-12-04,2024-01-05,12,12,0.04020584837562314,0.017483012697103284,0.023605022501693114,0.012060140720417445,54.52977003354656,42.39901217108238,-0.009582177864727,1.2542700215306195,False,+0.5 to +1.5
2367,2023-12-04,2023-12-05,2024-01-08,12,12,0.06097152322794441,0.019028472052620916,0.04241709716225773,0.021339029419203768,53.72981109259968,42.31176185996173,-0.2476887037500793,1.1779798123689915,False,+0.5 to +1.5
2368,2023-12-05,2023-12-06,2024-01-09,12,12,0.06350851483469905,0.03126259510934391,0.032593001612818945,0.01645378707911793,53.7298110925997,40.67025917804917,0.0387714192405936,1.12565901505855,False,+0.5 to +1.5
2369,2023-12-06,2023-12-07,2024-01-10,12,12,0.020480690491359824,0.02044909698272618,0.0010290219215949683,0.0007567642581116265,55.05618175323712,41.94127726854473,0.0605713476511581,1.0775895425763768,False,+0.5 to +1.5
2370,2023-12-07,2023-12-08,2024-01-11,12,12,0.0122545683251778,0.007329249690167237,0.005818779675987893,0.003126370638642369,54.912767253631536,44.30734671232207,-0.3176881292560831,0.982767473473849,False,+0.5 to +1.5
2371,2023-12-08,2023-12-11,2024-01-12,12,12,0.03669736528819748,0.019029294588881526,0.01820526244054254,0.009295671096303033,54.912767253631536,44.059662971220604,-0.2690866222714647,0.9107390265798886,False,+0.5 to +1.5
2372,2023-12-11,2023-12-12,2024-01-15,12,12,0.04461445082530211,0.015473875592339375,0.029906853255878493,0.015093905737740668,53.7298110925997,42.1641558517748,-0.0598638793409194,0.8575943822632975,False,+0.5 to +1.5
2373,2023-12-12,2023-12-13,2024-01-16,12,12,-0.02797855367401617,-0.026201879002994873,-0.00092144668854128,-0.0002511563578984335,53.7298110925997,42.1641558517748,0.0534462328032987,0.790884251494395,False,+0.5 to +1.5
2374,2023-12-13,2023-12-14,2024-01-17,12,12,-0.04251573491365481,-0.026338103635073124,-0.01594009364690354,-0.007793112033661766,54.912767253631536,42.39364029459214,-0.1376374657707356,0.725159472177802,False,+0.5 to +1.5
2375,2023-12-14,2023-12-15,2024-01-18,12,12,-0.043284254379772395,-0.02488693123576091,-0.01845337691334886,-0.009039578312268964,54.12539775001115,43.54241952455425,-0.2511997455440218,0.6204907696562431,False,+0.5 to +1.5
2376,2023-12-15,2023-12-18,2024-01-19,12,12,-0.044887827896264915,-0.034450164118157545,-0.01034008605348715,-0.0049749682609319685,54.12539775001116,44.38060414498897,0.5837850993618956,0.5460998612583622,False,+0.5 to +1.5
2377,2023-12-18,2023-12-19,2024-01-22,12,12,-0.07482239315110625,-0.04692802145959058,-0.02861140689985496,-0.014202943644982122,54.12539775001115,45.316246081271295,0.3921550844496506,0.4616062214413677,False,-0.5 to +0.5
2378,2023-12-19,2023-12-20,2024-01-23,12,12,-0.05162770693001704,-0.04547297491436643,-0.005686679766583814,-0.002686583231038872,54.12539775001116,44.42891641560181,0.7752087478265038,0.3986658972314165,False,-0.5 to +0.5
2379,2023-12-20,2023-12-21,2024-01-24,12,12,-0.06946265083599923,-0.04064064358420991,-0.029329905722746415,-0.014595039740760382,54.12539775001116,42.88991978137597,0.4191847634156735,0.3353311104524118,False,-0.5 to +0.5
2380,2023-12-21,2023-12-22,2024-01-25,12,12,-0.06611870471472524,-0.041078180923599376,-0.02551372653123934,-0.012638150915961146,54.12539775001115,44.54736478420855,0.3472688034036262,0.271224876223718,False,-0.5 to +0.5
2381,2023-12-22,2023-12-26,2024-01-26,12,12,-0.08078440340659132,-0.054800382347561925,-0.026778558755246797,-0.013319333257700329,57.29921766553711,45.1014079912245,-0.0010008884289051,0.209876291817982,False,-0.5 to +0.5
2382,2023-12-26,2023-12-27,2024-01-29,12,12,-0.09807240263306412,-0.038131522261448045,-0.061887285560833324,-0.03117491886199415,57.29921766553711,47.71575844581111,0.2331594398265488,0.1879499320638435,False,-0.5 to +0.5
2383,2023-12-27,2023-12-28,2024-01-30,12,12,-0.09714906732876911,-0.07296706059363746,-0.025402555859672955,-0.012571351729156842,55.96927267793692,44.16591617226288,0.2401587237977815,0.1757221424674189,False,-0.5 to +0.5
2384,2023-12-28,2024-01-02,2024-01-31,12,12,-0.04448864845205122,-0.036410795550731574,-0.00785249473674241,-0.003695936454808826,55.60534938294515,42.93048332984605,0.1977914415148518,0.1642139958473217,False,-0.5 to +0.5
2385,2024-01-02,2024-01-03,2024-02-01,12,12,-0.041649374413064405,-0.025216210507771612,-0.016763644847632323,-0.008184297079016559,63.453429105374255,51.540553847853516,-0.2746445308920315,0.1280537191399279,False,-0.5 to +0.5
2386,2024-01-03,2024-01-04,2024-02-02,12,12,-0.027184154833015006,-0.028841778855683235,0.0015369772504843092,0.0010146801468444962,63.453429105374255,51.540553847853516,-0.0807686310903067,0.0993344849533646,False,-0.5 to +0.5
2387,2024-01-04,2024-01-05,2024-02-05,12,12,-0.042074517619586436,-0.028528205464649216,-0.014265353556147536,-0.006853902826456703,62.70481392895905,50.12389163431738,0.1299802287421163,0.1072192598215427,False,-0.5 to +0.5
2388,2024-01-05,2024-01-08,2024-02-06,12,12,-0.061743507707319435,-0.0046716724817750035,-0.05747166110643834,-0.02893369673288831,62.166068495884396,49.66070870724084,0.1491140135500684,0.1296539292747911,False,-0.5 to +0.5
2389,2024-01-08,2024-01-09,2024-02-07,12,12,-0.037107386054878976,-0.010696856053792518,-0.0270307316307799,-0.013422295116007631,59.36511368866883,52.93720924781194,0.6285923264052732,0.1629042402622631,False,-0.5 to +0.5
2390,2024-01-09,2024-01-10,2024-02-08,12,12,-0.04207079489271305,-0.0032154977967870143,-0.03931487827447277,-0.01970027405801372,57.61961590207278,53.628653785254016,0.1926125125660898,0.1703628299664266,False,-0.5 to +0.5
2391,2024-01-10,2024-01-11,2024-02-09,12,12,-0.04312751814614302,-0.01696213512665848,-0.026918882619591467,-0.013416922543012022,59.06242881280577,54.337788603741124,0.6222390432678149,0.2234315460709524,False,-0.5 to +0.5
2392,2024-01-11,2024-01-12,2024-02-14,12,12,-0.03979541411863598,-0.026034696005653356,-0.014598753773242946,-0.007168099068695455,58.90697651156265,51.65280174574044,-0.0098738661074247,0.2381406419743845,False,-0.5 to +0.5
2393,2024-01-12,2024-01-15,2024-02-15,12,12,-0.03924366383334265,-0.0005048300075508611,-0.039259576172247436,-0.01964524475229195,58.90697651156265,54.777433015216126,0.4981743939553062,0.2696468050587322,False,-0.5 to +0.5
2394,2024-01-15,2024-01-16,2024-02-16,12,12,-0.024465599663340196,0.020523430632396776,-0.04431869698845633,-0.02225928579878738,61.78269859181976,53.628653785254016,0.3938575383550624,0.2888701819167102,False,-0.5 to +0.5
2395,2024-01-16,2024-01-17,2024-02-19,12,12,-0.027499516780983637,0.017020939783975297,-0.04392708410635091,-0.022073446343589594,60.84853557625013,49.94317170327306,0.2747681107724832,0.3121952461703051,False,-0.5 to +0.5
2396,2024-01-17,2024-01-18,2024-02-20,12,12,0.01209729404995691,0.0708331625912237,-0.054966818470085915,-0.027719934734134907,62.70929696059533,52.56578094146435,0.3412456409984086,0.3456943931504097,False,-0.5 to +0.5
2397,2024-01-18,2024-01-19,2024-02-21,12,12,0.01901672898318179,0.048518230674357114,-0.02815245439915035,-0.01398305190530056,62.70929696059533,52.10955995262136,0.8146359259742532,0.3586425615264184,False,-0.5 to +0.5
2398,2024-01-19,2024-01-22,2024-02-22,12,12,0.029738914213966742,0.06272450334785273,-0.031353766995599955,-0.015633393933229624,63.16094140724434,53.486531832936144,0.7782509523540249,0.3803861028974213,False,-0.5 to +0.5
2399,2024-01-22,2024-01-23,2024-02-23,12,12,0.008246122449150461,0.02278875298248787,-0.01446662028208492,-0.007090628676654147,63.16094140724433,52.50272921192079,0.6909043044649076,0.3755427235577987,False,-0.5 to +0.5
2400,2024-01-23,2024-01-24,2024-02-26,12,12,0.0180562153684195,0.03575225158969469,-0.017242707087883703,-0.008491187275259077,59.0517504478982,55.47117666316126,0.5992692354959565,0.385674363887477,False,-0.5 to +0.5
2401,2024-01-24,2024-01-25,2024-02-27,12,12,0.039007618941500885,0.04707256478644411,-0.00774034956266785,-0.0036950667687797928,63.16094140724433,55.47117666316128,0.6076293953521129,0.4003486732282419,False,-0.5 to +0.5
2402,2024-01-25,2024-01-26,2024-02-28,12,12,0.02710154992936069,0.059890230243468734,-0.03122866231567719,-0.015504634005700882,63.16094140724434,52.410621276013615,0.6206214113572215,0.4354628650011964,False,-0.5 to +0.5
2403,2024-01-26,2024-01-29,2024-02-29,12,12,0.038230309191612515,0.07916975285687446,-0.0381777687145393,-0.019084969507375833,61.12196851602809,53.5301682807664,0.2450375122314136,0.436158691048208,False,-0.5 to +0.5
2404,2024-01-29,2024-01-30,2024-03-01,12,12,0.052432189264640695,0.06624798791475164,-0.012548493711807062,-0.006112900805570435,59.190397178581016,55.428906724819086,0.4988203520218905,0.4507666878788591,False,-0.5 to +0.5
2405,2024-01-30,2024-01-31,2024-03-04,12,12,0.04289874629561093,0.02405994204869506,0.018374638384631048,0.009289358277260011,61.39785502561302,58.37059037562847,0.8919026300859159,0.4899352847071168,False,-0.5 to +0.5
2406,2024-01-31,2024-02-01,2024-03-05,12,12,0.04810900341933365,0.03407566038422329,0.013524015975506733,0.0068894146257623004,62.43714637179653,55.541519193325,0.7189871113317776,0.5460881306753709,False,+0.5 to +1.5
2407,2024-02-01,2024-02-02,2024-03-06,12,12,0.03709558642099298,0.043891371797739845,-0.006527135594090297,-0.00310954516498304,63.19960792019359,56.51890294908704,0.9799699588955224,0.6059940033550648,False,+0.5 to +1.5
2408,2024-02-02,2024-02-05,2024-03-07,12,12,0.06675489076157136,0.051750475854458265,0.014528188508592318,0.007339020977863686,62.43714637179653,55.59367314429687,0.8704175773504833,0.6478075574104746,False,+0.5 to +1.5
2409,2024-02-05,2024-02-06,2024-03-08,12,12,0.049532191102149785,0.042202627953098,0.007136143236568995,0.0036709838427193726,62.43714637179653,57.94070361222159,0.9098211908986398,0.6907637630545643,False,+0.5 to +1.5
2410,2024-02-06,2024-02-07,2024-03-11,12,12,0.03192130927927055,0.019355426888108117,0.012257917118892386,0.0062368956645248285,62.43714637179653,55.33046561465315,1.0777953436701382,0.7160802677743641,False,+0.5 to +1.5
2411,2024-02-07,2024-02-08,2024-03-12,12,12,0.07180835953999526,0.03414268010660365,0.03653648824406997,0.01821907945490043,62.43714637179653,57.41274316618899,0.8209771623003858,0.7515706077382657,False,+0.5 to +1.5
2412,2024-02-08,2024-02-09,2024-03-13,12,12,0.06820810134706443,0.03254141227964612,0.03469669016609499,0.01730044109471989,61.264751199620115,55.847332605804546,0.3134474810517118,0.734134237949532,False,+0.5 to +1.5
2413,2024-02-09,2024-02-14,2024-03-14,12,12,0.07912587026656782,0.03437923503045492,0.04315793670326911,0.021510252927173113,61.264751199620115,57.828389296461445,0.6421726150506113,0.7709839292017399,False,+0.5 to +1.5
